id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
8965,Albert,Jones,22,AlbertJones@gmail.com,both of them,morning,secondary,No,Yes,Yes,No,Yes
8966,Lucas,Edwards ,18,LucasEdwards @gmail.com,night,night,secondary,Yes,No,No,Yes,No
8967,Albert,Roberts ,24,AlbertRoberts @gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,Yes
8968,Miguel,Thomas ,27,MiguelThomas @gmail.com,morning,night,university,No,No,Yes,No,Yes
8969,Anthony,Smith,26,AnthonySmith@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,No
8970,George,Evans ,33,GeorgeEvans @gmail.com,both of them,night,university,No,Yes,Yes,No,No
8971,Jorge,Johnson,29,JorgeJohnson@gmail.com,both of them,night,university,Yes,Yes,Yes,No,No
8972,Michael,Brown,25,MichaelBrown@gmail.com,both of them,night,secondary,Yes,No,No,Yes,Yes
8973,Lucas,Taylor,25,LucasTaylor@gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
8974,Maria,Hughes ,19,MariaHughes @gmail.com,morning,morning,university,No,No,Yes,Yes,No
8975,Mario,Williams,29,MarioWilliams@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8976,Michael,Lee ,33,MichaelLee @gmail.com,morning,morning,university,No,No,No,No,Yes
8977,Luna,Evans ,20,LunaEvans @gmail.com,both of them,night,university,Yes,Yes,No,Yes,No
8978,Derek,Hughes ,22,DerekHughes @gmail.com,morning,night,secondary,No,Yes,No,No,Yes
8979,George,Taylor,21,GeorgeTaylor@gmail.com,both of them,morning,secondary,Yes,Yes,Yes,Yes,Yes
8980,Jorge,Bush,32,JorgeBush@gmail.com,both of them,night,university,No,No,Yes,Yes,Yes
8981,LouisaLoren,Evans ,27,LouisaLorenEvans @gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
8982,John,Brown,26,JohnBrown@gmail.com,morning,night,university,Yes,Yes,Yes,No,No
8983,Josephine,Davies ,32,JosephineDavies @gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
8984,Derek,Hughes ,21,DerekHughes @gmail.com,both of them,night,university,Yes,No,No,Yes,No
8985,Mario,Walker ,25,MarioWalker @gmail.com,night,morning,secondary,Yes,No,Yes,No,Yes
8986,John,Robinson ,18,JohnRobinson @gmail.com,both of them,night,university,No,No,No,Yes,No
8987,Derek,Edwards ,21,DerekEdwards @gmail.com,both of them,morning,secondary,No,Yes,Yes,Yes,No
8988,Maria,Jones,31,MariaJones@gmail.com,morning,night,secondary,No,No,No,No,Yes
8989,Albert,Thompson ,33,AlbertThompson @gmail.com,morning,night,secondary,No,No,Yes,No,Yes
8990,Marie,White,24,MarieWhite@gmail.com,morning,morning,university,Yes,No,No,No,Yes
8991,Michael,Robinson ,23,MichaelRobinson @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
8992,Lucas,Smith,29,LucasSmith@gmail.com,night,morning,university,No,No,No,No,No
8993,LouisaLoren,Williams,30,LouisaLorenWilliams@gmail.com,morning,night,university,No,No,No,No,Yes
8994,Mario,Walker ,25,MarioWalker @gmail.com,both of them,night,university,Yes,No,Yes,Yes,Yes
8995,Nick,Lee ,23,NickLee @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
8996,Anthony,Walker ,21,AnthonyWalker @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
8997,Antonio,Thompson ,26,AntonioThompson @gmail.com,both of them,morning,university,No,No,No,No,No
8998,Nick,Davies ,26,NickDavies @gmail.com,morning,morning,university,No,No,Yes,Yes,No
8999,Marie,Robinson ,34,MarieRobinson @gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
9000,Josephine,Lee ,31,JosephineLee @gmail.com,both of them,night,secondary,No,No,Yes,Yes,No
9001,Anthony,Williams,24,AnthonyWilliams@gmail.com,night,night,university,No,Yes,No,No,No
9002,Marie,Walker ,18,MarieWalker @gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
9003,LouisaLoren,Bush,26,LouisaLorenBush@gmail.com,both of them,morning,university,No,Yes,No,No,No
9004,LouisaLoren,Taylor,23,LouisaLorenTaylor@gmail.com,morning,night,university,No,No,No,No,Yes
9005,LouisaLoren,Walker ,19,LouisaLorenWalker @gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
9006,John,Brown,31,JohnBrown@gmail.com,night,morning,university,No,Yes,Yes,Yes,No
9007,John,Wright,22,JohnWright@gmail.com,night,night,secondary,No,Yes,No,No,Yes
9008,Albert,Brown,33,AlbertBrown@gmail.com,morning,morning,university,No,Yes,No,No,Yes
9009,Derek,Roberts ,27,DerekRoberts @gmail.com,morning,night,university,No,Yes,No,Yes,No
9010,John,Davies ,31,JohnDavies @gmail.com,both of them,morning,secondary,Yes,No,No,No,Yes
9011,John,Roberts ,24,JohnRoberts @gmail.com,night,night,university,Yes,No,No,No,Yes
9012,Miguel,Edwards ,19,MiguelEdwards @gmail.com,morning,night,secondary,No,No,Yes,No,No
9013,Derek,Edwards ,33,DerekEdwards @gmail.com,both of them,morning,university,Yes,Yes,Yes,No,Yes
9014,Antonio,Evans ,23,AntonioEvans @gmail.com,night,night,university,Yes,No,Yes,No,No
9015,Derek,Thompson ,23,DerekThompson @gmail.com,night,night,university,No,No,No,No,No
9016,Michael,White,34,MichaelWhite@gmail.com,both of them,night,secondary,No,No,Yes,No,Yes
9017,Antonio,White,25,AntonioWhite@gmail.com,night,night,university,Yes,Yes,No,No,Yes
9018,Luna,Edwards ,18,LunaEdwards @gmail.com,night,morning,secondary,Yes,No,No,Yes,No
9019,Albert,Lee ,34,AlbertLee @gmail.com,both of them,morning,university,No,No,No,Yes,No
9020,Anthony,Davies ,21,AnthonyDavies @gmail.com,both of them,morning,university,No,Yes,No,Yes,Yes
9021,Michael,Davies ,23,MichaelDavies @gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
9022,Albert,Edwards ,27,AlbertEdwards @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
9023,LouisaLoren,Roberts ,28,LouisaLorenRoberts @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
9024,Josephine,Roberts ,30,JosephineRoberts @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
9025,Miguel,Johnson,19,MiguelJohnson@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
9026,Derek,Thompson ,23,DerekThompson @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
9027,Anthony,Bush,27,AnthonyBush@gmail.com,morning,morning,university,No,No,No,No,No
9028,Luna,Johnson,25,LunaJohnson@gmail.com,both of them,night,secondary,No,Yes,Yes,Yes,No
9029,Marie,Thomas ,27,MarieThomas @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
9030,Antonio,Wright,25,AntonioWright@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
9031,Jorge,Brown,30,JorgeBrown@gmail.com,night,night,university,Yes,Yes,No,Yes,Yes
9032,Luna,Evans ,32,LunaEvans @gmail.com,both of them,night,secondary,No,Yes,Yes,No,No
9033,George,Robinson ,31,GeorgeRobinson @gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
9034,Maria,Robinson ,22,MariaRobinson @gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
9035,Maria,Wright,27,MariaWright@gmail.com,both of them,morning,secondary,No,No,No,Yes,Yes
9036,Anthony,Evans ,23,AnthonyEvans @gmail.com,night,morning,secondary,No,Yes,No,Yes,No
9037,Marie,Lee ,19,MarieLee @gmail.com,both of them,night,university,No,No,No,Yes,No
9038,Albert,Hughes ,18,AlbertHughes @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
9039,Derek,Williams,33,DerekWilliams@gmail.com,both of them,morning,secondary,No,No,Yes,Yes,Yes
9040,Albert,Robinson ,32,AlbertRobinson @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
9041,Josephine,Walker ,22,JosephineWalker @gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
9042,Marie,Brown,30,MarieBrown@gmail.com,morning,morning,secondary,No,Yes,Yes,No,Yes
9043,Josephine,Taylor,34,JosephineTaylor@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
9044,Maria,Edwards ,19,MariaEdwards @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
9045,Anthony,Thompson ,31,AnthonyThompson @gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,No
9046,Lucas,Williams,30,LucasWilliams@gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
9047,Maria,Brown,21,MariaBrown@gmail.com,night,night,secondary,Yes,No,No,No,Yes
9048,Michael,Brown,23,MichaelBrown@gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
9049,Jorge,Taylor,33,JorgeTaylor@gmail.com,both of them,night,secondary,No,Yes,No,No,No
9050,Anthony,Bush,19,AnthonyBush@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
9051,Lucas,Robinson ,29,LucasRobinson @gmail.com,morning,night,secondary,Yes,No,No,Yes,No
9052,Luna,Davies ,29,LunaDavies @gmail.com,both of them,night,secondary,No,No,Yes,Yes,No
9053,Jorge,Williams,23,JorgeWilliams@gmail.com,morning,night,university,Yes,Yes,No,Yes,Yes
9054,Nick,Lee ,29,NickLee @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
9055,Miguel,Davies ,23,MiguelDavies @gmail.com,morning,morning,university,No,Yes,No,Yes,No
9056,Nick,Davies ,23,NickDavies @gmail.com,night,morning,secondary,No,No,No,No,No
9057,Albert,Wright,23,AlbertWright@gmail.com,both of them,morning,secondary,No,Yes,Yes,Yes,Yes
9058,Anthony,Hughes ,26,AnthonyHughes @gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,No
9059,Lucas,Wright,20,LucasWright@gmail.com,night,morning,secondary,Yes,No,No,Yes,No
9060,Lucas,Williams,23,LucasWilliams@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
9061,Antonio,Smith,23,AntonioSmith@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
9062,Marie,Wright,34,MarieWright@gmail.com,both of them,morning,university,No,No,No,No,No
9063,Josephine,Williams,18,JosephineWilliams@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
9064,Michael,Williams,23,MichaelWilliams@gmail.com,morning,night,university,No,Yes,Yes,Yes,No
9065,Miguel,Jones,22,MiguelJones@gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
9066,Maria,Thomas ,23,MariaThomas @gmail.com,morning,morning,university,No,Yes,No,Yes,No
9067,Marie,Williams,32,MarieWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
9068,Luna,Taylor,18,LunaTaylor@gmail.com,both of them,morning,secondary,No,No,No,Yes,Yes
9069,Josephine,Lee ,32,JosephineLee @gmail.com,both of them,night,secondary,Yes,No,No,No,No
9070,Miguel,Bush,31,MiguelBush@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
9071,Albert,Jones,19,AlbertJones@gmail.com,morning,night,university,No,No,Yes,Yes,No
9072,Miguel,Davies ,21,MiguelDavies @gmail.com,both of them,morning,secondary,Yes,No,No,Yes,Yes
9073,Luna,Johnson,32,LunaJohnson@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
9074,Marie,Brown,32,MarieBrown@gmail.com,both of them,morning,secondary,No,Yes,Yes,Yes,No
9075,LouisaLoren,Hughes ,20,LouisaLorenHughes @gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
9076,Marie,Walker ,33,MarieWalker @gmail.com,night,night,university,Yes,Yes,No,Yes,No
9077,Marie,Walker ,31,MarieWalker @gmail.com,night,morning,university,No,Yes,Yes,No,No
9078,Jorge,Johnson,19,JorgeJohnson@gmail.com,night,morning,university,Yes,No,Yes,No,No
9079,Jorge,White,32,JorgeWhite@gmail.com,night,night,university,Yes,No,Yes,Yes,No
9080,Miguel,Thomas ,21,MiguelThomas @gmail.com,morning,night,university,Yes,No,Yes,No,No
9081,Antonio,Williams,27,AntonioWilliams@gmail.com,morning,morning,university,Yes,No,Yes,No,No
9082,Anthony,Davies ,25,AnthonyDavies @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
9083,Anthony,White,22,AnthonyWhite@gmail.com,morning,night,secondary,No,No,No,Yes,No
9084,Nick,Smith,30,NickSmith@gmail.com,both of them,night,university,No,Yes,No,Yes,No
9085,George,Williams,24,GeorgeWilliams@gmail.com,morning,morning,university,No,Yes,Yes,No,No
9086,Albert,Jones,18,AlbertJones@gmail.com,night,morning,university,No,No,No,No,No
9087,Marie,Robinson ,29,MarieRobinson @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
9088,Michael,White,25,MichaelWhite@gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
9089,Antonio,Johnson,31,AntonioJohnson@gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
9090,George,Robinson ,28,GeorgeRobinson @gmail.com,both of them,night,secondary,No,No,No,No,No
9091,Maria,Robinson ,30,MariaRobinson @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
9092,Albert,Wright,20,AlbertWright@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
9093,Luna,Smith,33,LunaSmith@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
9094,Albert,Davies ,24,AlbertDavies @gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
9095,Josephine,Roberts ,23,JosephineRoberts @gmail.com,both of them,morning,university,No,No,Yes,No,Yes
9096,Lucas,Wright,33,LucasWright@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
9097,Marie,Hughes ,27,MarieHughes @gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
9098,John,Wright,32,JohnWright@gmail.com,both of them,night,secondary,No,Yes,No,Yes,Yes
9099,Antonio,Johnson,28,AntonioJohnson@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
9100,Josephine,Williams,28,JosephineWilliams@gmail.com,morning,night,secondary,Yes,No,Yes,No,No
9101,John,Hughes ,31,JohnHughes @gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,No
9102,Mario,Davies ,29,MarioDavies @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
9103,Albert,Walker ,20,AlbertWalker @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
9104,John,Roberts ,22,JohnRoberts @gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
9105,Anthony,Williams,22,AnthonyWilliams@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
9106,Nick,Bush,19,NickBush@gmail.com,both of them,night,secondary,No,Yes,Yes,No,Yes
9107,Miguel,Johnson,25,MiguelJohnson@gmail.com,night,night,secondary,No,Yes,No,No,Yes
9108,LouisaLoren,Williams,22,LouisaLorenWilliams@gmail.com,morning,morning,university,Yes,No,Yes,No,No
9109,Mario,Evans ,23,MarioEvans @gmail.com,night,night,university,Yes,Yes,No,Yes,Yes
9110,Josephine,White,19,JosephineWhite@gmail.com,night,morning,secondary,No,Yes,No,No,No
9111,Maria,Walker ,29,MariaWalker @gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
9112,Antonio,Thompson ,18,AntonioThompson @gmail.com,morning,morning,university,No,No,No,Yes,Yes
9113,Marie,Hughes ,31,MarieHughes @gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
9114,Michael,Hughes ,18,MichaelHughes @gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
9115,Jorge,Williams,30,JorgeWilliams@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
9116,Derek,White,33,DerekWhite@gmail.com,night,night,secondary,Yes,No,No,Yes,No
9117,Nick,Hughes ,32,NickHughes @gmail.com,night,morning,university,No,No,Yes,No,No
9118,Luna,Bush,26,LunaBush@gmail.com,both of them,morning,secondary,Yes,No,No,Yes,Yes
9119,Miguel,Walker ,19,MiguelWalker @gmail.com,morning,morning,university,No,No,Yes,Yes,No
9120,Albert,Thompson ,34,AlbertThompson @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
9121,George,Brown,33,GeorgeBrown@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,No
9122,Lucas,Johnson,33,LucasJohnson@gmail.com,both of them,morning,university,No,Yes,No,Yes,Yes
9123,Mario,Edwards ,29,MarioEdwards @gmail.com,night,morning,secondary,Yes,Yes,No,No,No
9124,Antonio,Williams,24,AntonioWilliams@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
9125,Marie,Lee ,23,MarieLee @gmail.com,morning,morning,secondary,No,Yes,No,No,No
9126,Anthony,Robinson ,23,AnthonyRobinson @gmail.com,night,night,university,No,No,No,Yes,No
9127,Marie,Wright,19,MarieWright@gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
9128,LouisaLoren,Davies ,34,LouisaLorenDavies @gmail.com,night,night,secondary,No,No,No,No,Yes
9129,Maria,Bush,28,MariaBush@gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
9130,Marie,Davies ,30,MarieDavies @gmail.com,morning,morning,university,No,No,Yes,Yes,No
9131,Derek,Evans ,30,DerekEvans @gmail.com,both of them,morning,university,No,Yes,Yes,No,No
9132,Anthony,Lee ,29,AnthonyLee @gmail.com,both of them,morning,university,No,No,No,Yes,No
9133,George,Evans ,31,GeorgeEvans @gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
9134,Marie,White,23,MarieWhite@gmail.com,both of them,night,university,Yes,No,Yes,Yes,Yes
9135,LouisaLoren,Johnson,19,LouisaLorenJohnson@gmail.com,morning,night,university,No,No,Yes,No,Yes
9136,LouisaLoren,Walker ,26,LouisaLorenWalker @gmail.com,both of them,night,university,No,No,Yes,Yes,Yes
9137,Jorge,Roberts ,33,JorgeRoberts @gmail.com,both of them,night,university,Yes,No,Yes,No,No
9138,Lucas,Jones,32,LucasJones@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
9139,Maria,White,28,MariaWhite@gmail.com,both of them,night,university,No,Yes,Yes,Yes,No
9140,Antonio,Johnson,20,AntonioJohnson@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
9141,George,Williams,32,GeorgeWilliams@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
9142,Maria,Brown,33,MariaBrown@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
9143,Nick,Bush,24,NickBush@gmail.com,both of them,morning,university,No,No,No,Yes,No
9144,Jorge,Roberts ,18,JorgeRoberts @gmail.com,night,morning,secondary,No,No,Yes,No,No
9145,Jorge,Brown,19,JorgeBrown@gmail.com,both of them,morning,university,No,No,Yes,Yes,No
9146,LouisaLoren,Wright,23,LouisaLorenWright@gmail.com,both of them,morning,university,No,Yes,Yes,Yes,No
9147,Derek,Hughes ,24,DerekHughes @gmail.com,both of them,morning,university,Yes,No,No,Yes,No
9148,George,Hughes ,24,GeorgeHughes @gmail.com,night,night,secondary,No,Yes,Yes,No,Yes
9149,George,Evans ,23,GeorgeEvans @gmail.com,night,morning,university,Yes,No,No,No,No
9150,Albert,White,19,AlbertWhite@gmail.com,morning,morning,university,No,No,Yes,No,No
9151,Marie,Brown,19,MarieBrown@gmail.com,morning,night,university,No,Yes,No,No,Yes
9152,John,Thompson ,24,JohnThompson @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
9153,Luna,Thomas ,30,LunaThomas @gmail.com,both of them,night,secondary,No,No,Yes,No,No
9154,Nick,Williams,34,NickWilliams@gmail.com,night,morning,university,No,No,Yes,No,Yes
9155,Albert,Edwards ,29,AlbertEdwards @gmail.com,night,morning,university,No,Yes,No,Yes,No
9156,Albert,Johnson,20,AlbertJohnson@gmail.com,night,night,university,No,No,No,No,No
9157,Mario,Jones,25,MarioJones@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
9158,Jorge,Williams,23,JorgeWilliams@gmail.com,both of them,morning,secondary,Yes,No,No,Yes,No
9159,Jorge,Thompson ,31,JorgeThompson @gmail.com,night,night,university,Yes,No,No,No,Yes
9160,Nick,Thompson ,18,NickThompson @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
9161,Mario,Roberts ,28,MarioRoberts @gmail.com,morning,morning,university,No,Yes,No,No,No
9162,Anthony,White,23,AnthonyWhite@gmail.com,both of them,night,secondary,Yes,No,Yes,No,No
9163,Marie,Bush,29,MarieBush@gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
9164,Maria,Johnson,24,MariaJohnson@gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
9165,Albert,Roberts ,28,AlbertRoberts @gmail.com,morning,night,university,Yes,No,No,No,Yes
9166,Michael,Taylor,26,MichaelTaylor@gmail.com,morning,night,university,Yes,No,No,Yes,Yes
9167,Luna,Robinson ,24,LunaRobinson @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
9168,Antonio,White,24,AntonioWhite@gmail.com,both of them,morning,university,No,Yes,Yes,Yes,Yes
9169,Mario,Walker ,18,MarioWalker @gmail.com,night,night,university,Yes,Yes,No,Yes,No
9170,Marie,Brown,34,MarieBrown@gmail.com,both of them,night,university,No,No,Yes,Yes,Yes
9171,Derek,Wright,27,DerekWright@gmail.com,night,night,secondary,Yes,No,No,No,Yes
9172,Maria,Williams,25,MariaWilliams@gmail.com,night,night,university,No,No,Yes,No,Yes
9173,Mario,Robinson ,24,MarioRobinson @gmail.com,night,night,secondary,Yes,Yes,No,No,No
9174,Josephine,Brown,20,JosephineBrown@gmail.com,morning,night,secondary,No,No,No,Yes,Yes
9175,Anthony,Thompson ,22,AnthonyThompson @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
9176,Maria,Wright,22,MariaWright@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
9177,Luna,Lee ,29,LunaLee @gmail.com,both of them,night,university,Yes,No,No,No,Yes
9178,Mario,Brown,29,MarioBrown@gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
9179,Albert,White,21,AlbertWhite@gmail.com,both of them,morning,university,No,Yes,No,No,Yes
9180,Michael,White,25,MichaelWhite@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
9181,Luna,Evans ,26,LunaEvans @gmail.com,both of them,morning,secondary,No,Yes,Yes,Yes,Yes
9182,Josephine,Smith,29,JosephineSmith@gmail.com,morning,night,university,No,No,No,Yes,No
9183,Marie,Brown,20,MarieBrown@gmail.com,both of them,morning,secondary,Yes,No,No,Yes,No
9184,Josephine,Johnson,24,JosephineJohnson@gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,Yes
9185,Mario,Brown,27,MarioBrown@gmail.com,morning,night,university,Yes,No,No,Yes,Yes
9186,Albert,Lee ,28,AlbertLee @gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
9187,Nick,Jones,27,NickJones@gmail.com,both of them,night,university,Yes,No,No,Yes,Yes
9188,Josephine,Robinson ,31,JosephineRobinson @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
9189,Luna,Thompson ,24,LunaThompson @gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
9190,George,Thompson ,28,GeorgeThompson @gmail.com,both of them,morning,university,No,Yes,No,Yes,No
9191,George,Wright,18,GeorgeWright@gmail.com,both of them,night,university,No,No,No,Yes,Yes
9192,John,Brown,33,JohnBrown@gmail.com,night,night,university,Yes,Yes,No,No,No
9193,Nick,Bush,20,NickBush@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
9194,Derek,Williams,27,DerekWilliams@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
